filename,source_x,source_y,PSNR_Mag,PSNR_Real,PSNR_Imag,NMSE_dB
room_acoustic_data_room_2256.mat,-1.5,2.4352941176470586,24.109780724955698,26.53273285580677,26.86336867161422,-8.61569798362167
room_acoustic_data_room_2257.mat,-1.5,2.447058823529412,23.873545841379897,26.3390502840587,26.60121368968989,-8.537342715074718
room_acoustic_data_room_2258.mat,-1.5,2.458823529411765,23.510143152078538,26.0412617888193,26.20498894944269,-8.423175203911178
room_acoustic_data_room_2259.mat,-1.5,2.4705882352941178,23.330430659582476,25.922520279882097,25.99813380400011,-8.362332127076513
room_acoustic_data_room_2260.mat,-1.5,2.4823529411764707,23.834156718786772,26.44392698398437,26.48547895528569,-8.52320618710408
room_acoustic_data_room_2261.mat,-1.5,2.4941176470588236,24.196152340959465,26.81778336454795,26.842257537024373,-8.631311514915248
room_acoustic_data_room_2262.mat,-1.5,2.5058823529411764,24.411543218731175,27.04994255446882,27.052443067343425,-8.684338747203528
room_acoustic_data_room_2263.mat,-1.5,2.5176470588235293,24.50622254123489,27.179375992216762,27.128508582158183,-8.70899173774749
room_acoustic_data_room_2264.mat,-1.5,2.5294117647058822,24.474760319603135,27.19575654321272,27.06753864276238,-8.699772416360688
room_acoustic_data_room_2265.mat,-1.5,2.541176470588235,24.3318452583846,27.11283661037262,26.881822099874867,-8.670802508846053
room_acoustic_data_room_2266.mat,-1.5,2.552941176470588,24.053452451528727,26.88783351177367,26.568846584094338,-8.596612217019363
room_acoustic_data_room_2267.mat,-1.5,2.5647058823529414,23.645737956640893,26.50653333897266,26.146694474787292,-8.469197537380914
room_acoustic_data_room_2268.mat,-1.5,2.5764705882352943,24.20081046680985,26.99522709706212,26.691088090219964,-8.643671540865789
room_acoustic_data_room_2269.mat,-1.5,2.588235294117647,24.6229382861438,27.31572688485609,27.12696062762361,-8.771815000932268
room_acoustic_data_room_2270.mat,-1.5,2.6,24.85968283619339,27.463349197136804,27.38170815252193,-8.804579653030892
room_acoustic_data_room_2271.mat,-1.5,2.611764705882353,24.954772534722732,27.514745601112836,27.471782899986504,-8.786957910971045
room_acoustic_data_room_2272.mat,-1.5,2.623529411764706,24.924468438742295,27.452836843046477,27.45214159540695,-8.735355887733888
room_acoustic_data_room_2273.mat,-1.5,2.635294117647059,24.781779673895258,27.312846299693668,27.318200516303357,-8.662477044279308
room_acoustic_data_room_2274.mat,-1.5,2.6470588235294117,24.521040805799924,27.08017868603783,27.06699669870489,-8.5617887095694
room_acoustic_data_room_2275.mat,-1.5,2.6588235294117646,24.128419786573858,26.72796852880613,26.686298959311003,-8.41721390641781
room_acoustic_data_room_2276.mat,-1.5,2.6705882352941175,24.326159063952993,26.908901681703735,26.88985761035474,-8.450436900116264
room_acoustic_data_room_2277.mat,-1.5,2.6823529411764704,24.77849836716532,27.313456979138078,27.339124294633184,-8.566803555070573
room_acoustic_data_room_2278.mat,-1.5,2.6941176470588237,25.091612088524407,27.571680471997876,27.670208400879126,-8.63380771979902
room_acoustic_data_room_2279.mat,-1.5,2.7058823529411766,25.26040409922824,27.71138669213101,27.84885835672092,-8.648163163738884
room_acoustic_data_room_2280.mat,-1.5,2.7176470588235295,25.292080937095225,27.742410916008954,27.866758740884766,-8.617696253490692
room_acoustic_data_room_2281.mat,-1.5,2.7294117647058824,25.204232111370843,27.662547864385214,27.75558424762398,-8.56040230734162
room_acoustic_data_room_2282.mat,-1.5,2.7411764705882353,24.98352721933632,27.437413474602135,27.520285852007284,-8.46332726105586
room_acoustic_data_room_2283.mat,-1.5,2.7529411764705882,24.613052733723006,27.056099068036417,27.13615073485989,-8.309219340558196
room_acoustic_data_room_2284.mat,-1.5,2.764705882352941,24.372070635691966,26.764706823445362,26.87801342522549,-8.151166914108574
room_acoustic_data_room_2285.mat,-1.5,2.776470588235294,24.882272768024066,27.110666920175706,27.327920441752426,-8.270624810856935
room_acoustic_data_room_2286.mat,-1.5,2.788235294117647,25.261027290113034,27.328043504488612,27.672174688272815,-8.353492509724443
