filename,source_x,source_y,PSNR_Mag,PSNR_Real,PSNR_Imag,NMSE_dB
room_acoustic_data_room_1758.mat,2.6,-1.0,25.735855780587286,27.446280455625693,27.549595614150967,-9.684696576310689
room_acoustic_data_room_1759.mat,2.611764705882353,-1.0,25.890287775879113,27.56814463388032,27.669981836906423,-9.727009544264442
room_acoustic_data_room_1760.mat,2.623529411764706,-1.0,25.90026540026188,27.574669922748633,27.65071018769764,-9.71601366983964
room_acoustic_data_room_1761.mat,2.635294117647059,-1.0,25.7739072558631,27.473099332861224,27.499941015471165,-9.659666350035295
room_acoustic_data_room_1762.mat,2.6470588235294117,-1.0,25.503400071954914,27.23227145964632,27.231897933079736,-9.549420721373874
room_acoustic_data_room_1763.mat,2.6588235294117646,-1.0,25.07175222545923,26.82374871210742,26.85111824778362,-9.366139256526617
room_acoustic_data_room_1764.mat,2.6705882352941175,-1.0,25.2900725696321,26.91911260286001,27.072491025082307,-9.4176926439215
room_acoustic_data_room_1765.mat,2.6823529411764704,-1.0,25.752311179444852,27.186544310693183,27.532472087287164,-9.544267365737245
room_acoustic_data_room_1766.mat,2.6941176470588237,-1.0,26.07320756502397,27.350321300352917,27.857405291496526,-9.619611982818427
room_acoustic_data_room_1767.mat,2.7058823529411766,-1.0,26.27504611069608,27.43361920321159,28.05445122347884,-9.667831539900318
room_acoustic_data_room_1768.mat,2.7176470588235295,-1.0,26.383886342339153,27.45837607174267,28.151249007351087,-9.715560821269172
room_acoustic_data_room_1769.mat,2.7294117647058824,-1.0,26.354961938613044,27.402500295366586,28.09581151586196,-9.718292655499738
room_acoustic_data_room_1770.mat,2.7411764705882353,-1.0,26.17579331971712,27.26716418195504,27.898266114348992,-9.663600298861157
room_acoustic_data_room_1771.mat,2.7529411764705882,-1.0,25.823478724307343,27.02334260509752,27.558948616896586,-9.527657484402393
room_acoustic_data_room_1772.mat,2.764705882352941,-1.0,25.677583241551933,26.90277514337247,27.43253654518886,-9.449609182593532
room_acoustic_data_room_1773.mat,2.776470588235294,-1.0,26.20765745914003,27.27791069002712,27.928950727271477,-9.590474292703977
room_acoustic_data_room_1774.mat,2.788235294117647,-1.0,26.548698551246478,27.49485057490243,28.23858892327127,-9.635483555122812
room_acoustic_data_room_1775.mat,2.8,-1.0,26.71432357183333,27.59172289310999,28.379934219078287,-9.600974106696832
room_acoustic_data_room_1776.mat,2.8117647058823527,-1.0,26.783122105533664,27.630929591984923,28.398516052588935,-9.56788176432569
room_acoustic_data_room_1777.mat,2.823529411764706,-1.0,26.754706070901186,27.639300187426628,28.29549505171125,-9.539575482399949
room_acoustic_data_room_1778.mat,2.835294117647059,-1.0,26.605811602064335,27.584766303885093,28.062224846284188,-9.498398428648343
room_acoustic_data_room_1779.mat,2.847058823529412,-1.0,26.261117577110888,27.37158595186095,27.63600496336343,-9.374710931170625
room_acoustic_data_room_1780.mat,2.8588235294117648,-1.0,26.73215156140628,27.862119172870855,27.964657259242095,-9.487436044483912
