filename,source_x,source_y,PSNR_Mag
room_acoustic_data_room_3332.mat,5.0,0.03529411764705882,16.02735837397077
room_acoustic_data_room_3333.mat,5.0,0.047058823529411764,16.02735837397077
room_acoustic_data_room_3334.mat,5.0,0.058823529411764705,16.02735837397077
room_acoustic_data_room_3335.mat,5.0,0.07058823529411765,16.02735837397077
room_acoustic_data_room_3336.mat,5.0,0.08235294117647059,16.02735837397077
room_acoustic_data_room_3337.mat,5.0,0.09411764705882353,16.02735837397077
room_acoustic_data_room_3338.mat,5.0,0.10588235294117647,16.02735837397077
room_acoustic_data_room_3339.mat,5.0,0.11764705882352941,16.02735837397077
room_acoustic_data_room_3340.mat,5.0,0.12941176470588237,16.02735837397077
room_acoustic_data_room_3341.mat,5.0,0.1411764705882353,16.02735837397077
room_acoustic_data_room_3342.mat,5.0,0.15294117647058825,16.02735837397077
room_acoustic_data_room_3343.mat,5.0,0.16470588235294117,16.02735837397077
room_acoustic_data_room_3344.mat,5.0,0.17647058823529413,16.02735837397077
room_acoustic_data_room_3345.mat,5.0,0.18823529411764706,16.02735837397077
room_acoustic_data_room_3346.mat,5.0,0.2,16.02735837397077
room_acoustic_data_room_3347.mat,5.0,0.21176470588235294,16.02735837397077
room_acoustic_data_room_3348.mat,5.0,0.2235294117647059,16.02735837397077
room_acoustic_data_room_3349.mat,5.0,0.23529411764705882,16.02735837397077
room_acoustic_data_room_3350.mat,5.0,0.24705882352941178,16.02735837397077
room_acoustic_data_room_3351.mat,5.0,0.25882352941176473,16.02735837397077
room_acoustic_data_room_3352.mat,5.0,0.27058823529411763,16.02735837397077
room_acoustic_data_room_3353.mat,5.0,0.2823529411764706,16.02735837397077
room_acoustic_data_room_3354.mat,5.0,0.29411764705882354,16.02735837397077
room_acoustic_data_room_3355.mat,5.0,0.3058823529411765,16.02735837397077
room_acoustic_data_room_3356.mat,5.0,0.3176470588235294,16.02735837397077
room_acoustic_data_room_3357.mat,5.0,0.32941176470588235,16.02735837397077
room_acoustic_data_room_3358.mat,5.0,0.3411764705882353,16.02735837397077
room_acoustic_data_room_3359.mat,5.0,0.35294117647058826,16.02735837397077
room_acoustic_data_room_3360.mat,5.0,0.36470588235294116,16.02735837397077
room_acoustic_data_room_3361.mat,5.0,0.3764705882352941,16.02735837397077
room_acoustic_data_room_3362.mat,5.0,0.38823529411764707,16.02735837397077
room_acoustic_data_room_3363.mat,5.0,0.4,16.02735837397077
room_acoustic_data_room_3364.mat,5.0,0.4117647058823529,16.02735837397077
room_acoustic_data_room_3365.mat,5.0,0.4235294117647059,16.02735837397077
room_acoustic_data_room_3366.mat,5.0,0.43529411764705883,16.02735837397077
room_acoustic_data_room_3367.mat,5.0,0.4470588235294118,16.02735837397077
room_acoustic_data_room_3368.mat,5.0,0.4588235294117647,16.02735837397077
room_acoustic_data_room_3369.mat,5.0,0.47058823529411764,16.02735837397077
room_acoustic_data_room_3370.mat,5.0,0.4823529411764706,16.02735837397077
room_acoustic_data_room_3371.mat,5.0,0.49411764705882355,16.02735837397077
room_acoustic_data_room_3372.mat,5.0,0.5058823529411764,16.02735837397077
room_acoustic_data_room_3373.mat,5.0,0.5176470588235295,16.02735837397077
room_acoustic_data_room_3374.mat,5.0,0.5294117647058824,16.02735837397077
room_acoustic_data_room_3375.mat,5.0,0.5411764705882353,16.02735837397077
room_acoustic_data_room_3376.mat,5.0,0.5529411764705883,16.02735837397077
room_acoustic_data_room_3377.mat,5.0,0.5647058823529412,16.02735837397077
room_acoustic_data_room_3378.mat,5.0,0.5764705882352941,16.02735837397077
room_acoustic_data_room_3379.mat,5.0,0.5882352941176471,16.02735837397077
room_acoustic_data_room_3380.mat,5.0,0.6,16.02735837397077
room_acoustic_data_room_3381.mat,5.0,0.611764705882353,16.02735837397077
room_acoustic_data_room_3382.mat,5.0,0.6235294117647059,16.02735837397077
room_acoustic_data_room_3383.mat,5.0,0.6352941176470588,16.02735837397077
room_acoustic_data_room_3384.mat,5.0,0.6470588235294118,16.02735837397077
room_acoustic_data_room_3385.mat,5.0,0.6588235294117647,16.02735837397077
room_acoustic_data_room_3386.mat,5.0,0.6705882352941176,16.02735837397077
room_acoustic_data_room_3387.mat,5.0,0.6823529411764706,16.02735837397077
room_acoustic_data_room_3388.mat,5.0,0.6941176470588235,16.02735837397077
room_acoustic_data_room_3389.mat,5.0,0.7058823529411765,16.02735837397077
room_acoustic_data_room_3390.mat,5.0,0.7176470588235294,16.02735837397077
room_acoustic_data_room_3391.mat,5.0,0.7294117647058823,16.02735837397077
room_acoustic_data_room_3392.mat,5.0,0.7411764705882353,16.02735837397077
room_acoustic_data_room_3393.mat,5.0,0.7529411764705882,16.02735837397077
room_acoustic_data_room_3394.mat,5.0,0.7647058823529411,16.02735837397077
room_acoustic_data_room_3395.mat,5.0,0.7764705882352941,16.02735837397077
room_acoustic_data_room_3396.mat,5.0,0.788235294117647,16.02735837397077
room_acoustic_data_room_3397.mat,5.0,0.8,16.02735837397077
room_acoustic_data_room_3398.mat,5.0,0.8117647058823529,16.02735837397077
room_acoustic_data_room_3399.mat,5.0,0.8235294117647058,16.02735837397077
room_acoustic_data_room_3400.mat,5.0,0.8352941176470589,16.02735837397077
room_acoustic_data_room_3401.mat,5.0,0.8470588235294118,16.02735837397077
room_acoustic_data_room_3402.mat,5.0,0.8588235294117647,16.02735837397077
room_acoustic_data_room_3403.mat,5.0,0.8705882352941177,16.02735837397077
